doc_id	court_code	judgment_code	justice_kind	category_code	cause_num	adjudication_date	receipt_date	judge	doc_url	status	date_publ
86744905	0604	2	5	41235	295/17509/19	"2019-12-17 00:00:00+02"	"2020-01-02 00:00:00+02"	"Гулак Н. А."	http://od.reyestr.court.gov.ua/files/43/eda4ed70de727baed5f4da4044ad1e89.rtf	1	"2020-01-03 00:00:00+02"
86742352	5014	5	3		913/716/19	"2019-12-28 00:00:00+02"	"2020-01-02 00:00:00+02"	"Фонова О.С."	http://od.reyestr.court.gov.ua/files/43/e77ad7dea9542cb20101cc2c4648cd4c.rtf	1	"2020-01-03 00:00:00+02"
86745666	1015	5	1	40298	369/1000/19	"2019-11-21 00:00:00+02"	"2020-01-02 00:00:00+02"	"Дубас Т. В."	http://od.reyestr.court.gov.ua/files/43/cf8a2c3d5c2ab52a7da34d3248d74cc0.rtf	1	"2020-01-03 00:00:00+02"
86740884	1008	5	1	40369	362/7559/19	"2019-12-26 00:00:00+02"	"2020-01-02 00:00:00+02"	"Лебідь-Гавенко Г. М."	http://od.reyestr.court.gov.ua/files/43/f7c3a0bf329e14ee264e6ad08ef18098.rtf	1	"2020-01-03 00:00:00+02"
86744028	2270	5	4	40050	560/4096/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Лабань Г.В."	http://od.reyestr.court.gov.ua/files/43/b84c2efe8443590b364948a94deff7df.rtf	1	"2020-01-03 00:00:00+02"
86744894	0604	2	5	41147	295/17708/19	"2019-12-17 00:00:00+02"	"2020-01-02 00:00:00+02"	"Гулак Н. А."	http://od.reyestr.court.gov.ua/files/43/2395bde5df2654a9ebcfde6f071f2549.rtf	1	"2020-01-03 00:00:00+02"
86744040	2270	5	4	40056	560/3111/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Козачок І.С."	http://od.reyestr.court.gov.ua/files/43/57d8dfc2b60a8247fb9c59cf9e33a64a.rtf	1	"2020-01-03 00:00:00+02"
86741928	2125	2	5	41237	766/25617/19	"2019-12-27 00:00:00+02"	"2020-01-02 00:00:00+02"	"Валігурська Л. В."	http://od.reyestr.court.gov.ua/files/43/9ad12c019710ed50ba31305be3854777.rtf	1	"2020-01-03 00:00:00+02"
86745590	1015	5	4	40178	369/9526/19	"2019-10-28 00:00:00+02"	"2020-01-02 00:00:00+02"	"Дубас Т. В."	http://od.reyestr.court.gov.ua/files/43/869217becc6767de041d1af5a226fb44.rtf	1	"2020-01-03 00:00:00+02"
86744033	2270	5	4	40117	560/854/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Козачок І.С."	http://od.reyestr.court.gov.ua/files/43/7dffa5b9fd49b1e904f4c138fa4d1afd.rtf	1	"2020-01-03 00:00:00+02"
86745682	1015	5	1	40298	369/14692/18	"2019-11-26 00:00:00+02"	"2020-01-02 00:00:00+02"	"Пінкевич Н. С."	http://od.reyestr.court.gov.ua/files/43/01f7950ebffce3c6fb99ab6636414fdb.rtf	1	"2020-01-03 00:00:00+02"
86744260	2270	5	4	40149	560/3773/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Божук Д.А."	http://od.reyestr.court.gov.ua/files/43/1ed3588ea44650b2a542789afd6fe60f.rtf	1	"2020-01-03 00:00:00+02"
86741300	1008	5	1	41452	362/7474/19	"2019-12-28 00:00:00+02"	"2020-01-02 00:00:00+02"	"Ковбель М. М."	http://od.reyestr.court.gov.ua/files/43/93b11ba0391e30221e5b343dd3aff824.rtf	1	"2020-01-03 00:00:00+02"
86743287	0670	5	4	40155	240/12530/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Гурін Дмитро Миколайович"	http://od.reyestr.court.gov.ua/files/43/a223ddddb3cc67494d03edfbcf470deb.rtf	1	"2020-01-03 00:00:00+02"
86742627	5015	5	3		914/2763/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Рим Т.Я."	http://od.reyestr.court.gov.ua/files/43/dc82de73bbca96ee2fda0b9baa34ac9f.rtf	1	"2020-01-03 00:00:00+02"
86745640	1015	5	1	40375	167/879/19	"2019-11-12 00:00:00+02"	"2020-01-02 00:00:00+02"	"Пінкевич Н. С."	http://od.reyestr.court.gov.ua/files/43/e1b64b2ac0a8e458c1df35a20e214ec6.rtf	1	"2020-01-03 00:00:00+02"
86740947	1012	5	4	11855	2-а-24/11	"2011-01-19 00:00:00+02"	"2020-01-02 00:00:00+02"	"Яковенко В. С."	http://od.reyestr.court.gov.ua/files/43/0683a5db36275a6138925395dd38c2ff.rtf	1	"2020-01-03 00:00:00+02"
86745055	0609	5	4	40076	296/9521/19	"2019-10-07 00:00:00+03"	"2020-01-02 00:00:00+02"	"Сингаївський О. П."	http://od.reyestr.court.gov.ua/files/43/dddaeb87c1cd2ddf9ab1717bfdbb1b22.rtf	1	"2020-01-03 00:00:00+02"
86744365	4854	5	4	40079	540/1832/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Шеметенко Л.П."	http://od.reyestr.court.gov.ua/files/43/89d3d0c4f01d8b83da334d9033fb5940.rtf	1	"2020-01-03 00:00:00+02"
86744503	4856	5	4	40111	120/3157/19-а	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Франовська К.С."	http://od.reyestr.court.gov.ua/files/43/99eb6ce4ea9c819e28aeae95c84372c6.rtf	1	"2020-01-03 00:00:00+02"
86744399	4854	5	4	40076	540/1651/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Осіпов Ю.В."	http://od.reyestr.court.gov.ua/files/43/8b8e45e84e8b88964de453b1b8afb1f2.rtf	1	"2020-01-03 00:00:00+02"
86742831	0270	5	4	40111	120/4328/19-а	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Крапівницька Н. Л."	http://od.reyestr.court.gov.ua/files/43/0fb52afec867e0e030e6bc45e040299a.rtf	1	"2020-01-03 00:00:00+02"
86745600	1015	5	1	40376	369/5260/19	"2019-10-25 00:00:00+03"	"2020-01-02 00:00:00+02"	"Дубас Т. В."	http://od.reyestr.court.gov.ua/files/43/65dd28c1caea64af0db144bcc85add89.rtf	1	"2020-01-03 00:00:00+02"
86740980	1012	5	4	11855	2-а-2304/11	"2011-03-14 00:00:00+02"	"2020-01-02 00:00:00+02"	"Тетервак Н. А."	http://od.reyestr.court.gov.ua/files/43/19b6e396e7806c3347d60c7afb3c8fcb.rtf	1	"2020-01-03 00:00:00+02"
86742843	0370	5	4	40148	140/2520/18	"2019-12-26 00:00:00+02"	"2020-01-02 00:00:00+02"	"Денисюк Руслан Степанович"	http://od.reyestr.court.gov.ua/files/43/485a338b2148e1ff309c2328202dd622.rtf	1	"2020-01-03 00:00:00+02"
86745621	1015	5	4		369/5516/19	"2019-11-06 00:00:00+02"	"2020-01-02 00:00:00+02"	"Дубас Т. В."	http://od.reyestr.court.gov.ua/files/43/03103e2fde116e9515dd19190966acdf.rtf	1	"2020-01-03 00:00:00+02"
86742859	0370	5	4	40110	140/3950/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Ковальчук Володимир Дмитрович"	http://od.reyestr.court.gov.ua/files/43/c1b679cc55b18eebd94786f2a3592282.rtf	1	"2020-01-03 00:00:00+02"
86742799	0270	5	4	5586	802/1250/18-а	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Комар Павло Анатолійович"	http://od.reyestr.court.gov.ua/files/43/a7615a7fd26e1cc89b0684ddda59aedd.rtf	1	"2020-01-03 00:00:00+02"
86740813	1005	3	1	1067	359/3477/18	"2019-11-28 00:00:00+02"	"2020-01-02 00:00:00+02"	"Борець Є. О."		0	"2020-01-03 00:00:00+02"
86745100	0617	5	4	40157	2-а-15338/11	"2019-12-27 00:00:00+02"	"2020-01-02 00:00:00+02"	"Гришковець А. Л."	http://od.reyestr.court.gov.ua/files/43/620ced4d2dbe50390beb1431d01c4381.rtf	1	"2020-01-03 00:00:00+02"
86743967	2170	5	4	40110	540/2865/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Василяка Д.К."	http://od.reyestr.court.gov.ua/files/43/5d67d2c70bfb1039589cf225444e038d.rtf	1	"2020-01-03 00:00:00+02"
86742869	0370	5	4	40148	140/3888/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Ксензюк Андрій Ярославович"	http://od.reyestr.court.gov.ua/files/43/e5ef27f5c49260a403163a569b386f4c.rtf	1	"2020-01-03 00:00:00+02"
86742890	0370	5	4	40112	140/3439/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Ксензюк Андрій Ярославович"	http://od.reyestr.court.gov.ua/files/43/f9c89000fd602b985c1fae393990b13c.rtf	1	"2020-01-03 00:00:00+02"
86742892	0370	5	4	40148	803/1859/17	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Андрусенко Оксана Орестівна"	http://od.reyestr.court.gov.ua/files/43/23fa188e72b219e387c7c82fa347a24c.rtf	1	"2020-01-03 00:00:00+02"
86742905	0370	5	4	40106	140/3895/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Ксензюк Андрій Ярославович"	http://od.reyestr.court.gov.ua/files/43/aa77a8a2192525b71252b8fbcb6dbf87.rtf	1	"2020-01-03 00:00:00+02"
86743098	0470	5	4	40110	160/13331/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Горбалінський Володимир Володимирович"	http://od.reyestr.court.gov.ua/files/43/3ef2769d2ba15c14a8b2712f45d24c41.rtf	1	"2020-01-03 00:00:00+02"
86742928	0370	5	4	40082	140/2803/19	"2019-12-20 00:00:00+02"	"2020-01-02 00:00:00+02"	"Димарчук Тетяна Миколаївна"	http://od.reyestr.court.gov.ua/files/43/f313e5e87dafc63b1a59cef6aa087ba4.rtf	1	"2020-01-03 00:00:00+02"
86743119	0470	5	4	40117	160/13247/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Ніколайчук Світлана Василівна"	http://od.reyestr.court.gov.ua/files/43/88f6aad8db7d5b97d58b62717ae4352b.rtf	1	"2020-01-03 00:00:00+02"
86743125	0470	5	4	40110	160/13335/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Горбалінський Володимир Володимирович"	http://od.reyestr.court.gov.ua/files/43/880685893ee9e212ba5721aa80b21fb2.rtf	1	"2020-01-03 00:00:00+02"
86743142	0470	5	4	40129	160/13511/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Ніколайчук Світлана Василівна"	http://od.reyestr.court.gov.ua/files/43/524aa26b4925c99761c73f5845ee8214.rtf	1	"2020-01-03 00:00:00+02"
86744498	4852	5	4	40114	160/5440/19	"2019-12-28 00:00:00+02"	"2020-01-02 00:00:00+02"	"Дурасова Ю.В."	http://od.reyestr.court.gov.ua/files/43/009c6e8a3855df75399555a07cdeff7d.rtf	1	"2020-01-03 00:00:00+02"
86744538	4854	5	4	40109	420/5085/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Кравець О.О."	http://od.reyestr.court.gov.ua/files/43/28811d8b13e59825aef22e4ce454b996.rtf	1	"2020-01-03 00:00:00+02"
86743809	2070	5	4	40151	520/13416/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Заічко О.В."	http://od.reyestr.court.gov.ua/files/43/716e5bc09b99c91dab901d891dc9227e.rtf	1	"2020-01-03 00:00:00+02"
86745695	1015	5	1	1073	369/13949/15-ц	"2019-11-25 00:00:00+02"	"2020-01-02 00:00:00+02"	"Дубас Т. В."	http://od.reyestr.court.gov.ua/files/43/fc0ca0a827f9ffd4cc7fd702e06845a4.rtf	1	"2020-01-03 00:00:00+02"
86746653	1614	3	1	1066	536/1932/18	"2019-12-18 00:00:00+02"	"2020-01-02 00:00:00+02"	"Колотієвський О. О."	http://od.reyestr.court.gov.ua/files/43/d5cb8cb615b3bf5373701562c7a837df.rtf	1	"2020-01-03 00:00:00+02"
86744562	4854	5	4	40097	400/3148/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Єщенко О.В."	http://od.reyestr.court.gov.ua/files/43/15d08c82867324250855fd56ffe05da3.rtf	1	"2020-01-03 00:00:00+02"
86741273	1008	5	1	40337	362/7386/19	"2019-12-18 00:00:00+02"	"2020-01-02 00:00:00+02"	"Кравченко Л. М."	http://od.reyestr.court.gov.ua/files/43/2981465b878978419f57dc14944b65a3.rtf	1	"2020-01-03 00:00:00+02"
86741728	2517	5	4	40178	742/4193/19	"2019-12-24 00:00:00+02"	"2020-01-02 00:00:00+02"	"Бездідько В. М."	http://od.reyestr.court.gov.ua/files/43/d8850cd45e81cb446275137138aa2bb0.rtf	1	"2020-01-03 00:00:00+02"
86744567	4854	5	4	40079	420/2205/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Бітов А.І."	http://od.reyestr.court.gov.ua/files/43/53047cf6655383d3cd10948cb8ca57d5.rtf	1	"2020-01-03 00:00:00+02"
86746683	1614	3	1	40410	536/554/19	"2019-11-19 00:00:00+02"	"2020-01-02 00:00:00+02"	"Колотієвський О. О."	http://od.reyestr.court.gov.ua/files/43/090b8058b5dbf94d1f7114b99b5ca204.rtf	1	"2020-01-03 00:00:00+02"
86746680	1614	3	1	40410	536/1416/19	"2019-12-12 00:00:00+02"	"2020-01-02 00:00:00+02"	"Колотієвський О. О."	http://od.reyestr.court.gov.ua/files/43/8265d949e301bf769ca8ecf947697d1a.rtf	1	"2020-01-03 00:00:00+02"
86740746	0820	5	1	40377	324/1971/19	"2019-12-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Іванченко М. В."	http://od.reyestr.court.gov.ua/files/43/5b3f5d948beded398c916968bc9f90b6.rtf	1	"2020-01-03 00:00:00+02"
86746336	1018	3	1	40320	372/1710/19	"2019-12-23 00:00:00+02"	"2020-01-02 00:00:00+02"	"Зінченко О. М."	http://od.reyestr.court.gov.ua/files/43/bd5c8e5e0fb1ca9a9c5286591397d326.rtf	1	"2020-01-03 00:00:00+02"
86746159	1015	5	1	41464	369/7681/19	"2019-11-19 00:00:00+02"	"2020-01-02 00:00:00+02"	"Ковальчук Л. М."	http://od.reyestr.court.gov.ua/files/43/0377deed430c58377c8543b306175c61.rtf	1	"2020-01-03 00:00:00+02"
86741335	1008	5	1	40376	362/5075/19	"2019-12-21 00:00:00+02"	"2020-01-02 00:00:00+02"	"Лебідь-Гавенко Г. М."	http://od.reyestr.court.gov.ua/files/43/df4e3725132e7d01a2e4fdc9e0f7caf4.rtf	1	"2020-01-03 00:00:00+02"
86744438	4851	2	4	40112	440/1053/19	"2019-12-21 00:00:00+02"	"2020-01-02 00:00:00+02"	"Ральченко І.М."	http://od.reyestr.court.gov.ua/files/43/30e0428b2cc10a0e4acc37abb53cad5d.rtf	1	"2020-01-03 00:00:00+02"
86746179	1015	5	1	40389	367/8688/19	"2019-12-09 00:00:00+02"	"2020-01-02 00:00:00+02"	"Ковальчук Л. М."	http://od.reyestr.court.gov.ua/files/43/d2aaca6ec1ce35a244177c373a6f6376.rtf	1	"2020-01-03 00:00:00+02"
86746170	1015	5	1	40322	369/16161/19	"2019-12-23 00:00:00+02"	"2020-01-02 00:00:00+02"	"Ковальчук Л. М."	http://od.reyestr.court.gov.ua/files/43/ef01e23227583ac73008f25a9e32f073.rtf	1	"2020-01-03 00:00:00+02"
86741694	2503	5	4	40178	730/1304/19	"2019-12-31 00:00:00+02"	"2020-01-02 00:00:00+02"	"Луговець О. А."	http://od.reyestr.court.gov.ua/files/43/b5e71510ec5c25dd3fe2152e3377538d.rtf	1	"2020-01-03 00:00:00+02"
86744619	4855	5	4	40148	826/10656/18	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Парінов Андрій Борисович"	http://od.reyestr.court.gov.ua/files/43/224cd94fe73334c16233fdaa10ba4952.rtf	1	"2020-01-03 00:00:00+02"
86740895	1008	5	1	40394	362/6968/19	"2019-12-21 00:00:00+02"	"2020-01-02 00:00:00+02"	"Лебідь-Гавенко Г. М."	http://od.reyestr.court.gov.ua/files/43/0c92f55b09333459b8d67f2a0c967504.rtf	1	"2020-01-03 00:00:00+02"
86744606	4855	5	4	40148	640/4108/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Парінов Андрій Борисович"	http://od.reyestr.court.gov.ua/files/43/79371d49e6e66a60510be9b4c68712dc.rtf	1	"2020-01-03 00:00:00+02"
86740861	1008	5	1	40310	362/7592/19	"2019-12-24 00:00:00+02"	"2020-01-02 00:00:00+02"	"Ковбель М. М."	http://od.reyestr.court.gov.ua/files/43/00baddc311035bf4865f0a2711c0b75b.rtf	1	"2020-01-03 00:00:00+02"
86744732	0308	5	1	40415	161/20674/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Пахолюк А. М."	http://od.reyestr.court.gov.ua/files/43/9644df4efd1c24dc30d04d15968bc77e.rtf	1	"2020-01-03 00:00:00+02"
86744590	4855	5	4	40142	640/18890/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Парінов Андрій Борисович"	http://od.reyestr.court.gov.ua/files/43/c097d503f598644b7e8dc16be3a7d630.rtf	1	"2020-01-03 00:00:00+02"
